date,region,state,city,category,sub_category,product,segment,customer_id,channel,sales,quantity,discount,profit
2016-03-11,East,Ohio,Columbus,Furniture,Furnishings,Eldon Wave Desk Accessories,Consumer,CK-12205,Second Class,8.32,5,0.2,2.288
2016-03-11,East,Ohio,Columbus,Office Supplies,Fasteners,Stockwell Push Pins,Consumer,CK-12205,Second Class,10.464,6,0.2,1.7004
2016-03-11,South,Kentucky,Richmond,Technology,Accessories,Maxell DVD-RAM Discs,Corporate,FM-14215,Second Class,32.96,2,0.0,14.1728
2016-03-11,South,Kentucky,Richmond,Office Supplies,Paper,Xerox 198,Corporate,FM-14215,Second Class,14.94,3,0.0,7.0218
2016-03-11,East,New York,New York City,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",Consumer,KA-16525,Second Class,108.92,14,0.0,49.014
2016-03-11,South,Kentucky,Richmond,Technology,Phones,Panasonic KX-TG9471B,Corporate,FM-14215,Second Class,587.97,3,0.0,164.6316
2016-03-14,South,Virginia,Chesapeake,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,Home Office,CK-12325,Standard Class,1139.92,4,0.0,284.98
2016-03-14,West,California,Huntington Beach,Office Supplies,Paper,Xerox 1972,Corporate,DK-13225,Standard Class,10.56,2,0.0,4.752
2016-03-14,South,Florida,Jacksonville,Office Supplies,Paper,Xerox 1887,Home Office,NF-18475,Standard Class,91.056,6,0.2,31.8696
2016-03-14,West,Utah,Logan,Office Supplies,Binders,GBC Wire Binding Combs,Consumer,JF-15295,Standard Class,33.088,4,0.2,11.1672
2016-03-14,West,Utah,Logan,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,Consumer,JF-15295,Standard Class,80.98,1,0.0,3.2392
2016-03-14,West,Utah,Logan,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,Consumer,JF-15295,Standard Class,82.8,12,0.0,6.624
2016-03-14,West,Utah,Logan,Office Supplies,Storage,Staple magnet,Consumer,JF-15295,Standard Class,21.36,2,0.0,5.7672
2016-03-14,West,Utah,Logan,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Consumer,JF-15295,Standard Class,62.048,2,0.2,20.1656
2016-03-14,West,California,Huntington Beach,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,Corporate,DK-13225,Standard Class,3.38,1,0.0,1.2506
2016-03-14,Central,Illinois,Chicago,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Home Office,RB-19465,First Class,574.91,2,0.3,156.047
2016-03-14,Central,Illinois,Chicago,Office Supplies,Paper,Xerox 1963,Home Office,RB-19465,First Class,8.448,2,0.2,2.64
2016-03-15,South,Florida,Tampa,Office Supplies,Binders,GBC VeloBinder Manual Binding System,Consumer,AS-10240,Standard Class,43.188,4,0.7,-31.6712
2016-03-15,South,Florida,Tampa,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",Consumer,AS-10240,Standard Class,142.776,1,0.2,17.847
2016-03-15,South,Florida,Tampa,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Consumer,AS-10240,Standard Class,45.696,3,0.2,5.1408
2016-03-15,South,Florida,Tampa,Office Supplies,Binders,Insertable Tab Post Binder Dividers,Consumer,AS-10240,Standard Class,7.218,3,0.7,-5.5338
2016-03-15,South,Florida,Tampa,Office Supplies,Paper,Xerox 1889,Consumer,AS-10240,Standard Class,131.904,3,0.2,47.8152
2016-03-16,South,North Carolina,Raleigh,Technology,Phones,Polycom VoiceStation 500 Conference phone,Home Office,KN-16705,Second Class,471.92,2,0.2,29.495
2016-03-17,South,Mississippi,Jackson,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Corporate,MH-17440,Standard Class,11.43,3,0.0,5.3721
2016-03-17,South,Mississippi,Jackson,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Corporate,MH-17440,Standard Class,30.44,2,0.0,14.9156
2016-03-17,South,Mississippi,Jackson,Office Supplies,Paper,Xerox 1957,Corporate,MH-17440,Standard Class,12.96,2,0.0,6.3504
2016-03-17,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 1909,Corporate,QJ-19255,Second Class,126.624,6,0.2,41.1528
2016-03-17,East,New York,New York City,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",Corporate,CP-12340,Standard Class,613.908,3,0.4,-122.7816
2016-03-17,East,New York,New York City,Office Supplies,Paper,Xerox 1926,Corporate,CP-12340,Standard Class,34.86,7,0.0,16.3842
2016-03-17,Central,Minnesota,Lakeville,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Consumer,BN-11515,Standard Class,35.88,6,0.0,17.2224
2016-03-17,Central,Minnesota,Lakeville,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Consumer,BN-11515,Standard Class,53.4,10,0.0,25.098
2016-03-17,Central,Minnesota,Lakeville,Office Supplies,Art,Newell 35,Consumer,BN-11515,Standard Class,19.68,6,0.0,5.7072
2016-03-17,East,New York,New York City,Office Supplies,Paper,Xerox 1918,Corporate,CP-12340,Standard Class,155.04,4,0.0,75.9696
2016-03-17,Central,Texas,Dallas,Office Supplies,Art,Newell 333,Consumer,AZ-10750,Same Day,4.448,2,0.2,0.3336
2016-03-17,East,New York,New York City,Furniture,Tables,Balt Solid Wood Round Tables,Corporate,CP-12340,Standard Class,1071.576,4,0.4,-553.6476
2016-03-17,Central,Texas,Dallas,Office Supplies,Paper,Xerox 1967,Consumer,AZ-10750,Same Day,15.552,3,0.2,5.4432
2016-03-17,Central,Minnesota,Lakeville,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Consumer,BN-11515,Standard Class,47.18,7,0.0,23.59
2016-03-17,East,New York,New York City,Furniture,Tables,Bretford Rectangular Conference Table Tops,Corporate,CP-12340,Standard Class,1579.746,7,0.4,-447.5947
2016-03-17,South,Mississippi,Jackson,Office Supplies,Paper,EcoTones Memo Sheets,Corporate,MH-17440,Standard Class,16.0,4,0.0,7.68
2016-03-17,South,Mississippi,Jackson,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Corporate,MH-17440,Standard Class,32.67,3,0.0,8.4942
2016-03-17,Central,Texas,Dallas,Office Supplies,Paper,Xerox 1966,Consumer,AZ-10750,Same Day,5.184,1,0.2,1.8792
2016-03-17,Central,Minnesota,Lakeville,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Consumer,BN-11515,Standard Class,93.78,2,0.0,36.5742
2016-03-18,South,Florida,Jacksonville,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Home Office,SM-20320,Standard Class,821.3,4,0.5,-16.426
2016-03-18,South,Florida,Jacksonville,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",Home Office,SM-20320,Standard Class,122.352,3,0.2,15.294
2016-03-18,South,Florida,Jacksonville,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,Home Office,SM-20320,Standard Class,22638.48,6,0.5,-1811.0784
2016-03-18,West,California,Burbank,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,Home Office,SC-20050,Standard Class,1856.19,7,0.0,334.1142
2016-03-18,South,Florida,Jacksonville,Office Supplies,Paper,Xerox 195,Home Office,SM-20320,Standard Class,21.376,4,0.2,7.4816
2016-03-18,South,Florida,Jacksonville,Office Supplies,Fasteners,Staples,Home Office,SM-20320,Standard Class,18.936,3,0.2,5.9175
2016-03-18,South,Florida,Jacksonville,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Home Office,SM-20320,Standard Class,30.768,2,0.2,8.0766
2016-03-18,West,California,Burbank,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Home Office,SC-20050,Standard Class,111.0,2,0.0,14.43
2016-03-18,South,Florida,Jacksonville,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,Home Office,SM-20320,Standard Class,8.016,3,0.2,1.002
2016-03-18,West,California,San Francisco,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Ord",Home Office,EK-13795,Second Class,1198.33,10,0.15,70.49
2016-03-18,West,California,Burbank,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,Home Office,SC-20050,Standard Class,1279.968,4,0.2,415.9896
2016-03-19,South,Florida,Lakeland,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Corporate,MC-17605,First Class,170.24,2,0.2,53.2
2016-03-19,South,Florida,Lakeland,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,Corporate,MC-17605,First Class,323.976,3,0.2,28.3479
2016-03-19,South,Florida,Lakeland,Furniture,Furnishings,Document Clip Frames,Corporate,MC-17605,First Class,20.016,3,0.2,5.5044
2016-03-19,South,Florida,Lakeland,Office Supplies,Labels,Avery 501,Corporate,MC-17605,First Class,11.808,4,0.2,3.9852
2016-03-19,South,Florida,Lakeland,Office Supplies,Storage,Crate-A-Files,Corporate,MC-17605,First Class,26.16,3,0.2,1.962
2016-03-19,South,Florida,Lakeland,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",Corporate,MC-17605,First Class,33.57,5,0.7,-25.737
2016-03-19,South,Florida,Lakeland,Furniture,Furnishings,Eldon Wave Desk Accessories,Corporate,MC-17605,First Class,4.992,3,0.2,1.3728
2016-03-21,South,Virginia,Springfield,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Corporate,KH-16690,Standard Class,122.94,3,0.0,59.0112
2016-03-21,South,Tennessee,Knoxville,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,Consumer,GM-14440,Standard Class,218.376,3,0.2,-10.9188
2016-03-21,South,Virginia,Springfield,Office Supplies,Paper,Xerox 1919,Corporate,KH-16690,Standard Class,122.97,3,0.0,60.2553
2016-03-21,South,Virginia,Springfield,Office Supplies,Art,American Pencil,Corporate,KH-16690,Standard Class,9.32,4,0.0,2.7028
2016-03-21,South,Tennessee,Knoxville,Furniture,Furnishings,DAX Wood Document Frame,Consumer,GM-14440,Standard Class,32.952,3,0.2,6.5904
2016-03-21,South,Tennessee,Knoxville,Office Supplies,Labels,Avery 505,Consumer,GM-14440,Standard Class,59.2,5,0.2,22.2
2016-03-21,South,Virginia,Springfield,Technology,Phones,Samsung Galaxy S4 Active,Corporate,KH-16690,Standard Class,3499.93,7,0.0,909.9818
2016-03-21,East,Ohio,Hamilton,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Consumer,CB-12025,Standard Class,6.048,3,0.2,1.5876
2016-03-21,East,Ohio,Hamilton,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Consumer,CB-12025,Standard Class,7.408,2,0.2,1.2038
2016-03-21,South,North Carolina,Asheville,Office Supplies,Storage,Tennsco Commercial Shelving,Corporate,TS-21205,Standard Class,16.272,1,0.2,-3.8646
2016-03-21,South,Virginia,Springfield,Office Supplies,Labels,Avery 492,Corporate,KH-16690,Standard Class,14.4,5,0.0,6.624
2016-03-22,West,Arizona,Tucson,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,Corporate,BF-11275,Standard Class,314.352,3,0.2,-35.3646
2016-03-22,South,North Carolina,Greensboro,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Consumer,CC-12685,Standard Class,51.465,5,0.7,-39.4565
2016-03-22,West,Arizona,Tucson,Office Supplies,Paper,Xerox 1951,Corporate,BF-11275,Standard Class,74.352,3,0.2,23.235
2016-03-22,South,North Carolina,Greensboro,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Consumer,CC-12685,Standard Class,7.644,4,0.7,-5.8604
2016-03-22,Central,Indiana,Portage,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Consumer,VM-21835,Same Day,16.28,2,0.0,6.512
2016-03-23,South,Florida,Delray Beach,Office Supplies,Labels,Avery 476,Consumer,BG-11740,First Class,9.912,3,0.2,3.2214
2016-03-23,West,California,Los Angeles,Technology,Phones,Ooma Telo VoIP Home Phone System,Consumer,PO-18865,Second Class,604.752,6,0.2,37.797
2016-03-23,West,California,Los Angeles,Office Supplies,Storage,Economy Rollaway Files,Consumer,PO-18865,Second Class,330.4,2,0.0,85.904
2016-03-24,West,California,Fresno,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Consumer,MS-17710,Second Class,40.48,2,0.0,14.5728
2016-03-24,East,New York,New York City,Office Supplies,Paper,Xerox 190,Consumer,CD-11920,Standard Class,24.9,5,0.0,11.703
2016-03-25,East,New York,New York City,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Consumer,AZ-10750,Standard Class,366.786,7,0.1,65.2064
2016-03-25,West,California,San Francisco,Office Supplies,Art,Newell 35,Consumer,CA-12265,Standard Class,6.56,2,0.0,1.9024
2016-03-25,West,California,San Francisco,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",Consumer,CA-12265,Standard Class,14.88,2,0.0,3.72
2016-03-25,West,California,San Francisco,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,Consumer,CA-12265,Standard Class,45.48,4,0.0,15.918
2016-03-25,West,California,San Francisco,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Consumer,CA-12265,Standard Class,25.44,6,0.0,9.9216
2016-03-26,West,California,Pomona,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Consumer,CS-12505,Second Class,18.75,5,0.0,9.0
2016-03-26,West,California,Los Angeles,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Corporate,JD-15895,Standard Class,66.3,3,0.0,8.619
2016-03-26,West,California,San Francisco,Office Supplies,Art,Newell 308,Corporate,DK-12835,Second Class,3.36,2,0.0,0.84
2016-03-26,West,California,San Francisco,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,Corporate,DK-12835,Second Class,27.936,4,0.2,9.4284
2016-03-26,West,California,San Francisco,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,Corporate,DK-12835,Second Class,28.784,2,0.2,2.8784
2016-03-28,Central,Iowa,Des Moines,Furniture,Tables,Hon 94000 Series Round Tables,Consumer,CV-12295,Standard Class,1184.72,4,0.0,106.6248
2016-03-28,West,New Mexico,Albuquerque,Technology,Phones,AT&T TR1909W,Home Office,DR-12940,Standard Class,302.376,3,0.2,22.6782
2016-03-28,East,Ohio,Springfield,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Home Office,MP-18175,Standard Class,330.588,1,0.4,-143.2548
2016-03-28,Central,Iowa,Des Moines,Office Supplies,Envelopes,Poly String Tie Envelopes,Consumer,CV-12295,Standard Class,6.12,3,0.0,2.8764
2016-03-29,Central,Texas,Plano,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,Consumer,MG-18145,Standard Class,890.841,3,0.3,-152.7156
2016-03-30,Central,Texas,Brownsville,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,Home Office,MP-17470,First Class,251.944,7,0.2,88.1804
2016-03-30,Central,Minnesota,Apple Valley,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,Consumer,NC-18340,Standard Class,129.3,2,0.0,6.465
2016-03-30,Central,Texas,Brownsville,Furniture,Chairs,"Global Stack Chair without Arms, Black",Home Office,MP-17470,First Class,127.302,7,0.3,-9.093
2016-03-30,West,Washington,Seattle,Office Supplies,Storage,Sterilite Show Offs Storage Containers,Corporate,Dl-13600,Standard Class,15.84,3,0.0,0.0
2016-03-30,West,Washington,Seattle,Office Supplies,Labels,Avery 490,Corporate,Dl-13600,Standard Class,44.4,3,0.0,22.2
2016-03-30,East,New York,New York City,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Corporate,SG-20890,First Class,10.5,5,0.0,2.94
2016-03-30,Central,Texas,Brownsville,Office Supplies,Envelopes,Airmail Envelopes,Home Office,MP-17470,First Class,335.72,5,0.2,113.3055
2016-03-30,East,New York,Long Beach,Office Supplies,Art,Peel-Off China Markers,Consumer,KM-16720,Standard Class,49.65,5,0.0,20.853
2016-03-30,West,California,San Francisco,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,Consumer,GA-14725,Standard Class,205.666,2,0.15,-12.098
2016-03-31,South,Florida,Tampa,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,Consumer,TG-21640,Same Day,12.645,5,0.7,-10.116
2016-03-31,South,Florida,Tampa,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Consumer,TG-21640,Same Day,4.032,2,0.2,1.0584
2016-03-31,South,Florida,Tampa,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Consumer,TG-21640,Same Day,1125.488,7,0.2,98.4802
2016-03-31,South,Florida,Miami,Office Supplies,Binders,Avery Hole Reinforcements,Corporate,KB-16240,Standard Class,1.869,1,0.7,-1.3083
2016-03-31,Central,Illinois,Chicago,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Consumer,DD-13570,Standard Class,79.984,2,0.2,13.9972
2016-03-31,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Avery Round Ring Poly Binders,Consumer,JO-15280,Same Day,0.852,1,0.7,-0.5964
2016-03-31,West,California,San Francisco,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,Consumer,AA-10315,Standard Class,52.98,2,0.0,14.8344
2016-03-31,Central,Illinois,Chicago,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,Consumer,DD-13570,Standard Class,8.134,7,0.8,-13.8278
2016-03-31,West,California,San Francisco,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,Consumer,AA-10315,Standard Class,673.568,2,0.2,252.588
2016-04-01,West,California,Vallejo,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Consumer,KM-16720,Second Class,17.088,4,0.2,5.5536
2016-04-01,West,California,Vallejo,Office Supplies,Labels,Avery 490,Consumer,KM-16720,Second Class,29.6,2,0.0,14.8
2016-04-01,East,Massachusetts,Revere,Office Supplies,Binders,Zipper Ring Binder Pockets,Corporate,KH-16330,Standard Class,6.24,2,0.0,3.0576
2016-04-01,East,Massachusetts,Revere,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,Corporate,KH-16330,Standard Class,66.96,4,0.0,2.6784
2016-04-02,South,Virginia,Virginia Beach,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,Corporate,AH-10690,Standard Class,177.68,2,0.0,46.1968
2016-04-02,South,Georgia,Athens,Office Supplies,Paper,Xerox 1990,Consumer,RD-19585,Standard Class,15.84,3,0.0,7.128
2016-04-02,Central,Texas,Houston,Office Supplies,Paper,Xerox 1898,Consumer,SC-20020,Second Class,26.72,5,0.2,9.352
2016-04-02,South,Georgia,Athens,Technology,Phones,Motorola Droid Maxx,Consumer,RD-19585,Standard Class,1049.93,7,0.0,293.9804
2016-04-02,South,Georgia,Athens,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,Consumer,RD-19585,Standard Class,154.9,5,0.0,40.274
2016-04-02,Central,Texas,Houston,Office Supplies,Paper,Xerox 1947,Consumer,SC-20020,Second Class,33.488,7,0.2,10.465
2016-04-03,West,California,Los Angeles,Office Supplies,Envelopes,Staple envelope,Corporate,KE-16420,Standard Class,11.16,2,0.0,5.58
2016-04-03,West,California,Los Angeles,Technology,Accessories,Logitech G600 MMO Gaming Mouse,Corporate,KE-16420,Standard Class,159.98,2,0.0,57.5928
2016-04-03,West,California,Los Angeles,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Corporate,KE-16420,Standard Class,62.31,3,0.0,22.4316
2016-04-04,South,Louisiana,Lafayette,Office Supplies,Paper,Xerox 209,Corporate,KB-16585,Standard Class,19.44,3,0.0,9.3312
2016-04-04,Central,Michigan,Detroit,Office Supplies,Art,Newell 319,Consumer,MS-17710,Standard Class,79.36,4,0.0,23.808
2016-04-04,Central,Michigan,Detroit,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,Consumer,MS-17710,Standard Class,5.47,1,0.0,2.3521
2016-04-04,South,Louisiana,Lafayette,Office Supplies,Paper,Xerox 1966,Corporate,KB-16585,Standard Class,12.96,2,0.0,6.3504
2016-04-04,West,California,Los Angeles,Office Supplies,Binders,Avery Non-Stick Binders,Corporate,MZ-17515,First Class,7.184,2,0.2,2.245
2016-04-04,West,California,San Francisco,Office Supplies,Labels,Avery 518,Home Office,PK-18910,Standard Class,18.9,6,0.0,9.072
2016-04-04,South,Louisiana,Lafayette,Office Supplies,Storage,Safco Commercial Shelving,Corporate,KB-16585,Standard Class,232.55,5,0.0,9.302
2016-04-04,South,Louisiana,Lafayette,Technology,Accessories,Logitech Wireless Marathon Mouse M705,Corporate,KB-16585,Standard Class,99.98,2,0.0,42.9914
